x0,top,text,size,fontname
235.7,383.7,v,10.0,BCDFEE+ArialMT
240.6,383.7,i,10.0,BCDFEE+ArialMT
242.5,383.7,c,10.0,BCDFEE+ArialMT
247.3,383.7,e,10.0,BCDFEE+ArialMT
252.6,383.7,s,10.0,BCDFEE+ArialMT
257.5,383.7, ,10.0,BCDFEE+ArialMT
260.0,383.7,a,10.0,BCDFEE+ArialMT
265.4,383.7,n,10.0,BCDFEE+ArialMT
270.8,383.7,d,10.0,BCDFEE+ArialMT
276.1,383.7, ,10.0,BCDFEE+ArialMT
278.7,383.7,f,10.0,BCDFEE+ArialMT
281.3,383.7,u,10.0,BCDFEE+ArialMT
286.7,383.7,l,10.0,BCDFEE+ArialMT
288.7,383.7,l,10.0,BCDFEE+ArialMT
290.7,383.7, ,10.0,BCDFEE+ArialMT
293.3,383.7,C,10.0,BCDFEE+ArialMT
300.3,383.7,R,10.0,BCDFEE+ArialMT
307.3,383.7,U,10.0,BCDFEE+ArialMT
314.4,383.7,D,10.0,BCDFEE+ArialMT
321.4,383.7, ,10.0,BCDFEE+ArialMT
324.0,383.7,o,10.0,BCDFEE+ArialMT
329.3,383.7,p,10.0,BCDFEE+ArialMT
334.7,383.7,e,10.0,BCDFEE+ArialMT
339.9,383.7,r,10.0,BCDFEE+ArialMT
343.2,383.7,a,10.0,BCDFEE+ArialMT
348.5,383.7,t,10.0,BCDFEE+ArialMT
351.1,383.7,i,10.0,BCDFEE+ArialMT
353.1,383.7,o,10.0,BCDFEE+ArialMT
358.5,383.7,n,10.0,BCDFEE+ArialMT
363.8,383.7,s,10.0,BCDFEE+ArialMT
368.6,383.7,.,10.0,BCDFEE+ArialMT
371.4,383.7, ,10.0,BCDFEE+ArialMT
46.3,399.3,•,10.0,BCDHEE+SymbolMT
50.8,399.2, ,10.0,BCDFEE+ArialMT
64.3,399.2,I,10.0,BCDFEE+ArialMT
66.9,399.2,m,10.0,BCDFEE+ArialMT
75.0,399.2,p,10.0,BCDFEE+ArialMT
80.4,399.2,l,10.0,BCDFEE+ArialMT
82.3,399.2,e,10.0,BCDFEE+ArialMT
87.7,399.2,m,10.0,BCDFEE+ArialMT
95.9,399.2,e,10.0,BCDFEE+ArialMT
101.3,399.2,n,10.0,BCDFEE+ArialMT
106.6,399.2,t,10.0,BCDFEE+ArialMT
109.2,399.2,e,10.0,BCDFEE+ArialMT
114.5,399.2,d,10.0,BCDFEE+ArialMT
119.9,399.2, ,10.0,BCDFEE+ArialMT
123.6,399.2,a,10.0,BCDFEE+ArialMT
128.9,399.2, ,10.0,BCDFEE+ArialMT
132.7,399.2,G,10.0,BCDFEE+ArialMT
140.3,399.2,o,10.0,BCDFEE+ArialMT
145.7,399.2,o,10.0,BCDFEE+ArialMT
151.1,399.2,g,10.0,BCDFEE+ArialMT
156.3,399.2,l,10.0,BCDFEE+ArialMT
158.4,399.2,e,10.0,BCDFEE+ArialMT
163.7,399.2, ,10.0,BCDFEE+ArialMT
167.4,399.2,G,10.0,BCDFEE+ArialMT
175.0,399.2,e,10.0,BCDFEE+ArialMT
180.4,399.2,m,10.0,BCDFEE+ArialMT
188.6,399.2,i,10.0,BCDFEE+ArialMT
190.5,399.2,n,10.0,BCDFEE+ArialMT
195.9,399.2,i,10.0,BCDFEE+ArialMT
197.9,399.2,-,10.0,BCDFEE+ArialMT
201.2,399.2,p,10.0,BCDFEE+ArialMT
206.6,399.2,o,10.0,BCDFEE+ArialMT
211.8,399.2,w,10.0,BCDFEE+ArialMT
218.9,399.2,e,10.0,BCDFEE+ArialMT
224.2,399.2,r,10.0,BCDFEE+ArialMT
227.4,399.2,e,10.0,BCDFEE+ArialMT
232.7,399.2,d,10.0,BCDFEE+ArialMT
238.0,399.2, ,10.0,BCDFEE+ArialMT
241.8,399.2,A,10.0,BCDFEE+ArialMT
248.3,399.2,I,10.0,BCDFEE+ArialMT
250.8,399.2, ,10.0,BCDFEE+ArialMT
254.5,399.2,c,10.0,BCDFEE+ArialMT
259.5,399.2,h,10.0,BCDFEE+ArialMT
264.7,399.2,a,10.0,BCDFEE+ArialMT
270.1,399.2,t,10.0,BCDFEE+ArialMT
272.7,399.2,b,10.0,BCDFEE+ArialMT
278.1,399.2,o,10.0,BCDFEE+ArialMT
283.5,399.2,t,10.0,BCDFEE+ArialMT
286.0,399.2, ,10.0,BCDFEE+ArialMT
289.7,399.2,t,10.0,BCDFEE+ArialMT
292.3,399.2,o,10.0,BCDFEE+ArialMT
297.6,399.2, ,10.0,BCDFEE+ArialMT
301.4,399.2,p,10.0,BCDFEE+ArialMT
306.7,399.2,r,10.0,BCDFEE+ArialMT
309.8,399.2,o,10.0,BCDFEE+ArialMT
315.1,399.2,v,10.0,BCDFEE+ArialMT
320.0,399.2,i,10.0,BCDFEE+ArialMT
322.1,399.2,d,10.0,BCDFEE+ArialMT
327.5,399.2,e,10.0,BCDFEE+ArialMT
332.8,399.2, ,10.0,BCDFEE+ArialMT
336.5,399.2,a,10.0,BCDFEE+ArialMT
341.9,399.2,u,10.0,BCDFEE+ArialMT
347.3,399.2,t,10.0,BCDFEE+ArialMT
349.8,399.2,o,10.0,BCDFEE+ArialMT
355.2,399.2,m,10.0,BCDFEE+ArialMT
363.3,399.2,a,10.0,BCDFEE+ArialMT
368.6,399.2,t,10.0,BCDFEE+ArialMT
371.2,399.2,e,10.0,BCDFEE+ArialMT
376.6,399.2,d,10.0,BCDFEE+ArialMT
381.9,399.2, ,10.0,BCDFEE+ArialMT
385.6,399.2,c,10.0,BCDFEE+ArialMT
390.4,399.2,u,10.0,BCDFEE+ArialMT
395.7,399.2,s,10.0,BCDFEE+ArialMT
400.6,399.2,t,10.0,BCDFEE+ArialMT
403.3,399.2,o,10.0,BCDFEE+ArialMT
408.5,399.2,m,10.0,BCDFEE+ArialMT
416.7,399.2,e,10.0,BCDFEE+ArialMT
422.1,399.2,r,10.0,BCDFEE+ArialMT
425.2,399.2, ,10.0,BCDFEE+ArialMT
428.9,399.2,a,10.0,BCDFEE+ArialMT
434.2,399.2,s,10.0,BCDFEE+ArialMT
439.0,399.2,s,10.0,BCDFEE+ArialMT
443.9,399.2,i,10.0,BCDFEE+ArialMT
445.8,399.2,s,10.0,BCDFEE+ArialMT
450.6,399.2,t,10.0,BCDFEE+ArialMT
453.3,399.2,a,10.0,BCDFEE+ArialMT
458.7,399.2,n,10.0,BCDFEE+ArialMT
464.0,399.2,c,10.0,BCDFEE+ArialMT
468.8,399.2,e,10.0,BCDFEE+ArialMT
474.0,399.2, ,10.0,BCDFEE+ArialMT
477.9,399.2,a,10.0,BCDFEE+ArialMT
483.3,399.2,n,10.0,BCDFEE+ArialMT
488.6,399.2,d,10.0,BCDFEE+ArialMT
494.0,399.2, ,10.0,BCDFEE+ArialMT
497.7,399.2,i,10.0,BCDFEE+ArialMT
499.7,399.2,n,10.0,BCDFEE+ArialMT
505.1,399.2,t,10.0,BCDFEE+ArialMT
507.6,399.2,e,10.0,BCDFEE+ArialMT
513.0,399.2,l,10.0,BCDFEE+ArialMT
515.1,399.2,l,10.0,BCDFEE+ArialMT
517.1,399.2,i,10.0,BCDFEE+ArialMT
519.1,399.2,g,10.0,BCDFEE+ArialMT
524.4,399.2,e,10.0,BCDFEE+ArialMT
529.8,399.2,n,10.0,BCDFEE+ArialMT
535.1,399.2,t,10.0,BCDFEE+ArialMT
537.7,399.2, ,10.0,BCDFEE+ArialMT
541.4,399.2,i,10.0,BCDFEE+ArialMT
543.5,399.2,n,10.0,BCDFEE+ArialMT
549.0,399.2,-,10.0,BCDFEE+ArialMT
552.1,399.2,a,10.0,BCDFEE+ArialMT
557.5,399.2,p,10.0,BCDFEE+ArialMT
562.9,399.2,p,10.0,BCDFEE+ArialMT
568.3,399.2, ,10.0,BCDFEE+ArialMT
64.3,410.7,s,10.0,BCDFEE+ArialMT
69.1,410.7,u,10.0,BCDFEE+ArialMT
74.4,410.7,p,10.0,BCDFEE+ArialMT
79.8,410.7,p,10.0,BCDFEE+ArialMT
85.2,410.7,o,10.0,BCDFEE+ArialMT
90.5,410.7,r,10.0,BCDFEE+ArialMT
93.6,410.7,t,10.0,BCDFEE+ArialMT
96.3,410.7, ,10.0,BCDFEE+ArialMT
98.8,410.7,f,10.0,BCDFEE+ArialMT
101.4,410.7,o,10.0,BCDFEE+ArialMT
106.7,410.7,r,10.0,BCDFEE+ArialMT
109.9,410.7, ,10.0,BCDFEE+ArialMT
112.5,410.7,i,10.0,BCDFEE+ArialMT
114.5,410.7,m,10.0,BCDFEE+ArialMT
122.6,410.7,p,10.0,BCDFEE+ArialMT
127.9,410.7,r,10.0,BCDFEE+ArialMT
131.2,410.7,o,10.0,BCDFEE+ArialMT
136.4,410.7,v,10.0,BCDFEE+ArialMT
141.2,410.7,e,10.0,BCDFEE+ArialMT
146.6,410.7,d,10.0,BCDFEE+ArialMT
151.9,410.7, ,10.0,BCDFEE+ArialMT
154.6,410.7,e,10.0,BCDFEE+ArialMT
160.0,410.7,n,10.0,BCDFEE+ArialMT
165.4,410.7,g,10.0,BCDFEE+ArialMT
170.6,410.7,a,10.0,BCDFEE+ArialMT
176.0,410.7,g,10.0,BCDFEE+ArialMT
181.4,410.7,e,10.0,BCDFEE+ArialMT
186.8,410.7,m,10.0,BCDFEE+ArialMT
194.9,410.7,e,10.0,BCDFEE+ArialMT
200.3,410.7,n,10.0,BCDFEE+ArialMT
205.7,410.7,t,10.0,BCDFEE+ArialMT
208.2,410.7,.,10.0,BCDFEE+ArialMT
210.9,410.7, ,10.0,BCDFEE+ArialMT
46.3,426.4,•,10.0,BCDHEE+SymbolMT
50.8,426.4, ,10.0,BCDFEE+ArialMT
64.3,426.4,T,10.0,BCDEEE+Arial-BoldMT
70.2,426.4,e,10.0,BCDEEE+Arial-BoldMT
75.6,426.4,c,10.0,BCDEEE+Arial-BoldMT
80.9,426.4,h,10.0,BCDEEE+Arial-BoldMT
86.8,426.4,:,10.0,BCDFEE+ArialMT
89.4,426.4, ,10.0,BCDFEE+ArialMT
91.9,426.4,H,10.0,BCDFEE+ArialMT
99.0,426.4,T,10.0,BCDFEE+ArialMT
104.9,426.4,M,10.0,BCDFEE+ArialMT
113.1,426.4,L,10.0,BCDFEE+ArialMT
118.5,426.4,5,10.0,BCDFEE+ArialMT
123.7,426.4,",",10.0,BCDFEE+ArialMT
126.4,426.4,C,10.0,BCDFEE+ArialMT
133.5,426.4,S,10.0,BCDFEE+ArialMT
139.9,426.4,S,10.0,BCDFEE+ArialMT
146.3,426.4,3,10.0,BCDFEE+ArialMT
151.7,426.4,",",10.0,BCDFEE+ArialMT
154.2,426.4,R,10.0,BCDFEE+ArialMT
161.3,426.4,e,10.0,BCDFEE+ArialMT
166.7,426.4,a,10.0,BCDFEE+ArialMT
172.0,426.4,c,10.0,BCDFEE+ArialMT
176.8,426.4,t,10.0,BCDFEE+ArialMT
179.4,426.4,.,10.0,BCDFEE+ArialMT
181.9,426.4,j,10.0,BCDFEE+ArialMT
184.0,426.4,s,10.0,BCDFEE+ArialMT
188.8,426.4,",",10.0,BCDFEE+ArialMT
191.3,426.4,E,10.0,BCDFEE+ArialMT
197.7,426.4,x,10.0,BCDFEE+ArialMT
202.6,426.4,p,10.0,BCDFEE+ArialMT
207.9,426.4,r,10.0,BCDFEE+ArialMT
211.1,426.4,e,10.0,BCDFEE+ArialMT
216.4,426.4,s,10.0,BCDFEE+ArialMT
221.2,426.4,s,10.0,BCDFEE+ArialMT
226.0,426.4,.,10.0,BCDFEE+ArialMT
228.5,426.4,j,10.0,BCDFEE+ArialMT
230.5,426.4,s,10.0,BCDFEE+ArialMT
235.5,426.4,",",10.0,BCDFEE+ArialMT
238.0,426.4,M,10.0,BCDFEE+ArialMT
246.1,426.4,o,10.0,BCDFEE+ArialMT
251.5,426.4,n,10.0,BCDFEE+ArialMT
256.9,426.4,g,10.0,BCDFEE+ArialMT
262.2,426.4,o,10.0,BCDFEE+ArialMT
267.6,426.4,D,10.0,BCDFEE+ArialMT
274.7,426.4,B,10.0,BCDFEE+ArialMT
281.1,426.4,",",10.0,BCDFEE+ArialMT
283.7,426.4,V,10.0,BCDFEE+ArialMT
290.2,426.4,e,10.0,BCDFEE+ArialMT
295.5,426.4,r,10.0,BCDFEE+ArialMT
298.6,426.4,c,10.0,BCDFEE+ArialMT
303.5,426.4,e,10.0,BCDFEE+ArialMT
308.9,426.4,l,10.0,BCDFEE+ArialMT
310.8,426.4,",",10.0,BCDFEE+ArialMT
313.5,426.4,R,10.0,BCDFEE+ArialMT
320.4,426.4,e,10.0,BCDFEE+ArialMT
325.8,426.4,n,10.0,BCDFEE+ArialMT
331.2,426.4,d,10.0,BCDFEE+ArialMT
336.5,426.4,e,10.0,BCDFEE+ArialMT
341.8,426.4,r,10.0,BCDFEE+ArialMT
345.0,426.4,.,10.0,BCDFEE+ArialMT
347.7,426.4, ,10.0,BCDFEE+ArialMT
33.6,444.3,T,12.0,BCDFEE+ArialMT
40.8,444.3,R,12.0,BCDFEE+ArialMT
49.3,444.3,A,12.0,BCDFEE+ArialMT
57.3,444.3,I,12.0,BCDFEE+ArialMT
60.5,444.3,N,12.0,BCDFEE+ArialMT
69.0,444.3,I,12.0,BCDFEE+ArialMT
72.3,444.3,N,12.0,BCDFEE+ArialMT
80.8,444.3,G,12.0,BCDFEE+ArialMT
90.1,444.3, ,12.0,BCDFEE+ArialMT
28.3,461.5, ,10.0,BCDEEE+Arial-BoldMT
31.1,461.5, ,10.0,BCDEEE+Arial-BoldMT
33.8,460.7,S,11.0,BCDEEE+Arial-BoldMT
41.2,460.7,u,11.0,BCDEEE+Arial-BoldMT
47.9,460.7,m,11.0,BCDEEE+Arial-BoldMT
57.7,460.7,m,11.0,BCDEEE+Arial-BoldMT
67.5,460.7,e,11.0,BCDEEE+Arial-BoldMT
73.7,460.7,r,11.0,BCDEEE+Arial-BoldMT
78.0,460.7, ,11.0,BCDEEE+Arial-BoldMT
81.0,460.7,T,11.0,BCDEEE+Arial-BoldMT
87.7,460.7,r,11.0,BCDEEE+Arial-BoldMT
92.0,460.7,a,11.0,BCDEEE+Arial-BoldMT
98.2,460.7,i,11.0,BCDEEE+Arial-BoldMT
101.3,460.7,n,11.0,BCDEEE+Arial-BoldMT
107.9,460.7,i,11.0,BCDEEE+Arial-BoldMT
111.0,460.7,n,11.0,BCDEEE+Arial-BoldMT
117.7,460.7,g,11.0,BCDEEE+Arial-BoldMT
124.4,460.7, ,11.0,BCDEEE+Arial-BoldMT
127.4,460.7,i,11.0,BCDEEE+Arial-BoldMT
130.6,460.7,n,11.0,BCDEEE+Arial-BoldMT
137.3,460.7, ,11.0,BCDEEE+Arial-BoldMT
140.4,460.7,C,11.0,BCDEEE+Arial-BoldMT
148.2,460.7,y,11.0,BCDEEE+Arial-BoldMT
154.3,460.7,b,11.0,BCDEEE+Arial-BoldMT
161.0,460.7,e,11.0,BCDEEE+Arial-BoldMT
167.2,460.7,r,11.0,BCDEEE+Arial-BoldMT
171.5,460.7, ,11.0,BCDEEE+Arial-BoldMT
174.6,460.7,S,11.0,BCDEEE+Arial-BoldMT
181.9,460.7,e,11.0,BCDEEE+Arial-BoldMT
188.0,460.7,c,11.0,BCDEEE+Arial-BoldMT
194.1,460.7,u,11.0,BCDEEE+Arial-BoldMT
200.9,460.7,r,11.0,BCDEEE+Arial-BoldMT
205.1,460.7,i,11.0,BCDEEE+Arial-BoldMT
208.2,460.7,t,11.0,BCDEEE+Arial-BoldMT
211.9,460.7,y,11.0,BCDEEE+Arial-BoldMT
217.9,460.7, ,11.0,BCDEEE+Arial-BoldMT
221.0,460.7, ,11.0,BCDEEE+Arial-BoldMT
224.0,460.7, ,11.0,BCDEEE+Arial-BoldMT
227.1,460.7, ,11.0,BCDEEE+Arial-BoldMT
230.1,460.7, ,11.0,BCDEEE+Arial-BoldMT
233.2,460.7, ,11.0,BCDEEE+Arial-BoldMT
236.2,460.7, ,11.0,BCDEEE+Arial-BoldMT
239.3,460.7, ,11.0,BCDEEE+Arial-BoldMT
242.3,460.7, ,11.0,BCDEEE+Arial-BoldMT
245.5,460.7, ,11.0,BCDEEE+Arial-BoldMT
248.5,460.7, ,11.0,BCDEEE+Arial-BoldMT
251.6,460.7, ,11.0,BCDEEE+Arial-BoldMT
254.6,460.7, ,11.0,BCDEEE+Arial-BoldMT
257.6,460.7, ,11.0,BCDEEE+Arial-BoldMT
260.7,460.7, ,11.0,BCDEEE+Arial-BoldMT
263.7,460.7, ,11.0,BCDEEE+Arial-BoldMT
266.9,461.5, ,10.0,BCDFEE+ArialMT
269.7,461.5, ,10.0,BCDFEE+ArialMT
272.4,461.5, ,10.0,BCDFEE+ArialMT
275.2,461.5, ,10.0,BCDFEE+ArialMT
278.0,461.5, ,10.0,BCDFEE+ArialMT
280.7,461.5, ,10.0,BCDFEE+ArialMT
283.5,461.5, ,10.0,BCDFEE+ArialMT
286.2,461.5, ,10.0,BCDFEE+ArialMT
289.0,461.5, ,10.0,BCDFEE+ArialMT
291.8,461.5, ,10.0,BCDFEE+ArialMT
294.6,461.5, ,10.0,BCDFEE+ArialMT
297.4,461.5, ,10.0,BCDFEE+ArialMT
300.2,461.5, ,10.0,BCDFEE+ArialMT
302.9,461.5, ,10.0,BCDFEE+ArialMT
305.7,461.5, ,10.0,BCDFEE+ArialMT
308.4,461.5, ,10.0,BCDFEE+ArialMT
311.2,461.5, ,10.0,BCDFEE+ArialMT
314.1,461.5, ,10.0,BCDFEE+ArialMT
316.8,461.5, ,10.0,BCDFEE+ArialMT
319.6,461.5, ,10.0,BCDFEE+ArialMT
322.3,461.5, ,10.0,BCDFEE+ArialMT
325.1,461.5, ,10.0,BCDFEE+ArialMT
327.9,461.5, ,10.0,BCDFEE+ArialMT
330.7,461.5, ,10.0,BCDFEE+ArialMT
333.5,461.5, ,10.0,BCDFEE+ArialMT
336.3,461.5, ,10.0,BCDFEE+ArialMT
339.0,461.5, ,10.0,BCDFEE+ArialMT
341.8,461.5, ,10.0,BCDFEE+ArialMT
344.5,461.5, ,10.0,BCDFEE+ArialMT
347.3,461.5, ,10.0,BCDFEE+ArialMT
350.2,461.5, ,10.0,BCDFEE+ArialMT
352.9,461.5, ,10.0,BCDFEE+ArialMT
355.7,461.5, ,10.0,BCDFEE+ArialMT
358.4,461.5, ,10.0,BCDFEE+ArialMT
361.2,461.5, ,10.0,BCDFEE+ArialMT
364.0,461.5, ,10.0,BCDFEE+ArialMT
366.8,461.5, ,10.0,BCDFEE+ArialMT
369.6,461.5, ,10.0,BCDFEE+ArialMT
372.4,461.5, ,10.0,BCDFEE+ArialMT
375.1,461.5, ,10.0,BCDFEE+ArialMT
377.9,461.5, ,10.0,BCDFEE+ArialMT
380.6,461.5, ,10.0,BCDFEE+ArialMT
383.4,461.5, ,10.0,BCDFEE+ArialMT
386.3,461.5, ,10.0,BCDFEE+ArialMT
389.0,461.5, ,10.0,BCDFEE+ArialMT
391.9,461.5, ,10.0,BCDFEE+ArialMT
394.7,461.5, ,10.0,BCDFEE+ArialMT
397.4,461.5, ,10.0,BCDFEE+ArialMT
400.2,461.5, ,10.0,BCDFEE+ArialMT
402.9,461.5, ,10.0,BCDFEE+ArialMT
405.7,461.5, ,10.0,BCDFEE+ArialMT
408.5,461.5, ,10.0,BCDFEE+ArialMT
411.2,461.5, ,10.0,BCDFEE+ArialMT
414.0,461.5, ,10.0,BCDFEE+ArialMT
416.8,461.5, ,10.0,BCDFEE+ArialMT
419.6,461.5, ,10.0,BCDFEE+ArialMT
422.4,461.5, ,10.0,BCDFEE+ArialMT
425.1,461.5, ,10.0,BCDFEE+ArialMT
427.9,461.5, ,10.0,BCDFEE+ArialMT
430.6,461.5, ,10.0,BCDFEE+ArialMT
433.4,461.5, ,10.0,BCDFEE+ArialMT
436.3,461.5, ,10.0,BCDFEE+ArialMT
439.0,461.5, ,10.0,BCDFEE+ArialMT
441.8,461.5, ,10.0,BCDFEE+ArialMT
444.7,461.5, ,10.0,BCDFEE+ArialMT
447.5,461.5, ,10.0,BCDFEE+ArialMT
450.2,461.5, ,10.0,BCDFEE+ArialMT
453.1,461.5, ,10.0,BCDFEE+ArialMT
455.9,461.5, ,10.0,BCDFEE+ArialMT
458.6,461.5, ,10.0,BCDFEE+ArialMT
461.4,461.5, ,10.0,BCDFEE+ArialMT
464.1,461.5, ,10.0,BCDFEE+ArialMT
466.9,461.5, ,10.0,BCDFEE+ArialMT
469.7,461.5, ,10.0,BCDFEE+ArialMT
472.5,461.5, ,10.0,BCDFEE+ArialMT
475.3,461.5, ,10.0,BCDFEE+ArialMT
478.0,461.5, ,10.0,BCDFEE+ArialMT
480.8,461.5, ,10.0,BCDFEE+ArialMT
483.5,461.5, ,10.0,BCDFEE+ArialMT
486.3,461.5, ,10.0,BCDFEE+ArialMT
489.1,461.5,J,10.0,BCDFEE+ArialMT
494.1,461.5,u,10.0,BCDFEE+ArialMT
499.8,461.5,n,10.0,BCDFEE+ArialMT
505.3,461.5, ,10.0,BCDFEE+ArialMT
508.1,461.5,2,10.0,BCDFEE+ArialMT
513.7,461.5,5,10.0,BCDFEE+ArialMT
519.2,461.5, ,10.0,BCDFEE+ArialMT
522.0,461.5,–,10.0,BCDIEE+ArialMT
527.5,461.5, ,10.0,BCDFEE+ArialMT
530.3,461.5,J,10.0,BCDFEE+ArialMT
535.3,461.5,u,10.0,BCDFEE+ArialMT
540.9,461.5,l,10.0,BCDFEE+ArialMT
543.1,461.5, ,10.0,BCDFEE+ArialMT
545.9,461.5,2,10.0,BCDFEE+ArialMT
551.4,461.5,0,10.0,BCDFEE+ArialMT
557.0,461.5,2,10.0,BCDFEE+ArialMT
562.6,461.5,5,10.0,BCDFEE+ArialMT
568.2,461.5, ,10.0,BCDFEE+ArialMT
28.3,474.7, ,11.0,BCDFEE+ArialMT
31.4,474.7, ,11.0,BCDFEE+ArialMT
34.4,474.7, ,11.0,BCDFEE+ArialMT
37.6,474.7,H,11.0,BCDFEE+ArialMT
45.5,474.7,y,11.0,BCDFEE+ArialMT
51.0,474.7,b,11.0,BCDFEE+ArialMT
57.1,474.7,r,11.0,BCDFEE+ArialMT
60.8,474.7,i,11.0,BCDFEE+ArialMT
63.3,474.7,d,11.0,BCDFEE+ArialMT
69.4,474.7, ,11.0,BCDFEE+ArialMT
72.5,474.7,o,11.0,BCDFEE+ArialMT
78.6,474.7,n,11.0,BCDFEE+ArialMT
84.7,474.7,l,11.0,BCDFEE+ArialMT
87.1,474.7,i,11.0,BCDFEE+ArialMT
89.5,474.7,n,11.0,BCDFEE+ArialMT
95.6,474.7,e,11.0,BCDFEE+ArialMT
101.7,474.7, ,11.0,BCDFEE+ArialMT
104.9,474.7,|,11.0,BCDFEE+ArialMT
107.6,474.7, ,11.0,BCDFEE+ArialMT
110.7,474.7,C,11.0,BCDFEE+ArialMT
118.6,474.7,i,11.0,BCDFEE+ArialMT
121.0,474.7,p,11.0,BCDFEE+ArialMT
127.2,474.7,h,11.0,BCDFEE+ArialMT
133.3,474.7,e,11.0,BCDFEE+ArialMT
139.4,474.7,r,11.0,BCDFEE+ArialMT
143.1,474.7,S,11.0,BCDFEE+ArialMT
150.3,474.7,c,11.0,BCDFEE+ArialMT
155.8,474.7,h,11.0,BCDFEE+ArialMT
162.0,474.7,o,11.0,BCDFEE+ArialMT
168.1,474.7,o,11.0,BCDFEE+ArialMT
174.2,474.7,l,11.0,BCDFEE+ArialMT
176.6,474.7,s,11.0,BCDFEE+ArialMT
182.2,474.7, ,11.0,BCDFEE+ArialMT
185.3,474.7,|,11.0,BCDFEE+ArialMT
188.2,474.7, ,11.0,BCDFEE+ArialMT
191.3,474.7,L,11.0,BCDEEE+Arial-BoldMT
197.9,474.7,i,11.0,BCDEEE+Arial-BoldMT
201.0,474.7,n,11.0,BCDEEE+Arial-BoldMT
207.8,474.7,k,11.0,BCDEEE+Arial-BoldMT
213.8,474.7, ,11.0,BCDFEE+ArialMT
46.3,489.4,•,11.0,BCDHEE+SymbolMT
51.4,489.3, ,11.0,BCDFEE+ArialMT
64.3,490.2,G,10.0,BCDFEE+ArialMT
72.1,490.2,a,10.0,BCDFEE+ArialMT
77.7,490.2,i,10.0,BCDFEE+ArialMT
79.8,490.2,n,10.0,BCDFEE+ArialMT
85.3,490.2,e,10.0,BCDFEE+ArialMT
91.0,490.2,d,10.0,BCDFEE+ArialMT
96.5,490.2, ,10.0,BCDFEE+ArialMT
99.3,490.2,h,10.0,BCDFEE+ArialMT
104.9,490.2,a,10.0,BCDFEE+ArialMT
110.4,490.2,n,10.0,BCDFEE+ArialMT
115.9,490.2,d,10.0,BCDFEE+ArialMT
121.4,490.2,s,10.0,BCDFEE+ArialMT
126.5,490.2,-,10.0,BCDFEE+ArialMT
129.9,490.2,o,10.0,BCDFEE+ArialMT
135.4,490.2,n,10.0,BCDFEE+ArialMT
141.0,490.2, ,10.0,BCDFEE+ArialMT
143.8,490.2,e,10.0,BCDFEE+ArialMT
149.3,490.2,x,10.0,BCDFEE+ArialMT
154.3,490.2,p,10.0,BCDFEE+ArialMT
159.8,490.2,o,10.0,BCDFEE+ArialMT
165.3,490.2,s,10.0,BCDFEE+ArialMT
170.4,490.2,u,10.0,BCDFEE+ArialMT
175.9,490.2,r,10.0,BCDFEE+ArialMT
179.2,490.2,e,10.0,BCDFEE+ArialMT
184.9,490.2, ,10.0,BCDFEE+ArialMT
187.7,490.2,t,10.0,BCDFEE+ArialMT
190.4,490.2,o,10.0,BCDFEE+ArialMT
195.9,490.2, ,10.0,BCDFEE+ArialMT
198.7,490.2,n,10.0,BCDFEE+ArialMT
204.3,490.2,e,10.0,BCDFEE+ArialMT
209.8,490.2,t,10.0,BCDFEE+ArialMT
212.6,490.2,w,10.0,BCDFEE+ArialMT
219.8,490.2,o,10.0,BCDFEE+ArialMT
225.3,490.2,r,10.0,BCDFEE+ArialMT
228.7,490.2,k,10.0,BCDFEE+ArialMT
233.7,490.2, ,10.0,BCDFEE+ArialMT
236.5,490.2,s,10.0,BCDFEE+ArialMT
241.5,490.2,e,10.0,BCDFEE+ArialMT
247.0,490.2,c,10.0,BCDFEE+ArialMT
252.0,490.2,u,10.0,BCDFEE+ArialMT
257.6,490.2,r,10.0,BCDFEE+ArialMT
260.9,490.2,i,10.0,BCDFEE+ArialMT
263.1,490.2,t,10.0,BCDFEE+ArialMT
265.8,490.2,y,10.0,BCDFEE+ArialMT
270.9,490.2,",",10.0,BCDFEE+ArialMT
273.6,490.2, ,10.0,BCDFEE+ArialMT
276.4,490.2,c,10.0,BCDFEE+ArialMT
281.4,490.2,r,10.0,BCDFEE+ArialMT
284.7,490.2,y,10.0,BCDFEE+ArialMT
289.8,490.2,p,10.0,BCDFEE+ArialMT
295.3,490.2,t,10.0,BCDFEE+ArialMT
298.1,490.2,o,10.0,BCDFEE+ArialMT
303.7,490.2,g,10.0,BCDFEE+ArialMT
309.2,490.2,r,10.0,BCDFEE+ArialMT
312.5,490.2,a,10.0,BCDFEE+ArialMT
318.1,490.2,p,10.0,BCDFEE+ArialMT
323.6,490.2,h,10.0,BCDFEE+ArialMT
329.2,490.2,y,10.0,BCDFEE+ArialMT
334.2,490.2,",",10.0,BCDFEE+ArialMT
336.9,490.2, ,10.0,BCDFEE+ArialMT
339.7,490.2,p,10.0,BCDFEE+ArialMT
345.3,490.2,e,10.0,BCDFEE+ArialMT
350.8,490.2,n,10.0,BCDFEE+ArialMT
356.4,490.2,e,10.0,BCDFEE+ArialMT
362.0,490.2,t,10.0,BCDFEE+ArialMT
364.8,490.2,r,10.0,BCDFEE+ArialMT
368.1,490.2,a,10.0,BCDFEE+ArialMT
373.6,490.2,t,10.0,BCDFEE+ArialMT
376.4,490.2,i,10.0,BCDFEE+ArialMT
